id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
2921,FMNQ,medium_airport,Besalampy Airport,-16.74453,44.482484,125,AF,MG,MG-M,Besalampy,yes,FMNQ,BPY,FMNQ,,,https://en.wikipedia.org/wiki/Besalampy_Airport,
2922,FMNR,medium_airport,Maroantsetra Airport,-15.437742,49.689081,9,AF,MG,MG-A,Maroantsetra,yes,FMNR,WMN,FMNR,,,https://en.wikipedia.org/wiki/Maroantsetra_Airport,
2923,FMNS,medium_airport,Sambava Airport,-14.2786,50.174702,20,AF,MG,MG-D,Sambava,yes,FMNS,SVB,FMNS,,,https://en.wikipedia.org/wiki/Sambava_Airport,
32481,FMNT,small_airport,Tsaratanana Airport,-16.751064,47.619016,1073,AF,MG,MG-M,Tsaratanana,yes,FMNT,TTS,FMNT,,,https://en.wikipedia.org/wiki/Tsaratanana_Airport,
2924,FMNV,medium_airport,Vohemar Airport,-13.3758,50.0028,19,AF,MG,MG-D,Vohemar,no,FMNV,VOH,FMNV,,,https://en.wikipedia.org/wiki/Vohemar_Airport,
2925,FMNW,medium_airport,Ambalabe Airport,-14.8988,47.9939,92,AF,MG,MG-M,Antsohihy,no,FMNW,WAI,FMNW,,,https://en.wikipedia.org/wiki/Ambalabe_Airport,
2927,FMSD,medium_airport,Tôlanaro Airport,-25.038099,46.9561,29,AF,MG,MG-U,Tôlanaro,yes,FMSD,FTU,FMSD,,,https://en.wikipedia.org/wiki/T%C3%B4lanaro_Airport,"Tolagnaro Airport, Marillac Airport, Fort-Dauphin"
2928,FMSF,medium_airport,Fianarantsoa Airport,-21.441601,47.111698,3658,AF,MG,MG-F,Fianarantsoa,no,FMSF,WFI,FMSF,,,https://en.wikipedia.org/wiki/Fianarantsoa_Airport,
2930,FMSK,medium_airport,Manakara Airport,-22.119699,48.021702,33,AF,MG,MG-F,Manakara,no,FMSK,WVK,FMSK,,,https://en.wikipedia.org/wiki/Manakara_Airport,
2931,FMSM,medium_airport,Mananjary Airport,-21.201799,48.358299,20,AF,MG,MG-F,Mananjary,yes,FMSM,MNJ,FMSM,,,https://en.wikipedia.org/wiki/Mananjary_Airport,
2932,FMSR,medium_airport,Morombe Airport,-21.753837,43.374753,16,AF,MG,MG-U,Morombe,no,FMSR,MXM,FMSR,,,https://en.wikipedia.org/wiki/Morombe_Airport,
2933,FMST,medium_airport,Toliara Airport,-23.3834,43.7285,29,AF,MG,MG-U,Toliara,yes,FMST,TLE,FMST,,,https://en.wikipedia.org/wiki/Toliara_Airport,
2934,FNBC,medium_airport,Mbanza Congo Airport,-6.269899845123291,14.246999740600586,1860,AF,AO,AO-ZAI,Mbanza Congo,yes,FNBC,SSY,FNBC,,,https://en.wikipedia.org/wiki/Mbanza_Congo_Airport,
2935,FNBG,medium_airport,Benguela Airport,-12.609,13.4037,118,AF,AO,AO-BGU,Benguela,no,FNBG,BUG,FNBG,,,https://en.wikipedia.org/wiki/Benguela_Airport,"Aeroporto 17 de Setembro, Gen. V. Deslandes Airport"
312665,FNBJ,large_airport,Dr. Antonio Agostinho Neto International Airport,-9.050734,13.499078,550,AF,AO,AO-LUA,Luanda (Ícolo e Bengo),yes,FNBJ,NBJ,FNBJ,,https://www.aiaan.co.ao/,https://en.wikipedia.org/wiki/Angola_International_Airport,Novo Aeroporto Internacional de Luanda
2936,FNCA,medium_airport,Cabinda Airport,-5.59839,12.188145,66,AF,AO,AO-CAB,Cabinda,yes,FNCA,CAB,FNCA,,,https://en.wikipedia.org/wiki/Cabinda_Airport,Maria Mambo Café
30813,FNCT,medium_airport,Catumbela Airport,-12.4792,13.4869,23,AF,AO,AO-BGU,Catumbela,yes,FNCT,CBT,FNCT,,,https://en.wikipedia.org/wiki/Catumbela_Airport,
336106,FND,small_airport,Funadhoo Airport,6.162443,73.28752,,AS,MV,MV-24,Funadhoo,yes,,FND,,FND,,https://en.wikipedia.org/wiki/Funadhoo_Airport,
2937,FNDU,medium_airport,Dundo Airport,-7.400889873504639,20.818500518798828,2451,AF,AO,AO-LNO,Chitato,yes,FNDU,DUE,FNDU,,,https://en.wikipedia.org/wiki/Dundo_Airport,
2938,FNGI,medium_airport,Ngjiva Pereira Airport,-17.0435009003,15.683799743700002,3566,AF,AO,AO-CNN,Ngiva,yes,FNGI,VPE,FNGI,,,https://en.wikipedia.org/wiki/Ondjiva_Pereira_Airport,"Ngiva Airport, NGV, Ondjiva, 11 de Novembro"
2939,FNHU,medium_airport,Albano Machado Airport,-12.8089,15.7605,5587,AF,AO,AO-HUA,Huambo,yes,FNHU,NOV,FNHU,,,https://en.wikipedia.org/wiki/Albano_Machado_Airport,Nova Lisboa Airport
2940,FNKU,medium_airport,Kuito Airport,-12.404600143433,16.947399139404,5618,AF,AO,AO-BIE,Kuito,no,FNKU,SVP,FNKU,,,https://en.wikipedia.org/wiki/Kuito_Airport,
2942,FNLU,large_airport,Quatro de Fevereiro International Airport,-8.85837,13.2312,243,AF,AO,AO-LUA,Luanda,yes,FNLU,LAD,FNLU,,,https://en.wikipedia.org/wiki/Quatro_de_Fevereiro_Airport,4 de Fevereiro
2944,FNMA,medium_airport,Malanje Airport,-9.525090217590332,16.312400817871094,3868,AF,AO,AO-MAL,Malanje,yes,FNMA,MEG,FNMA,,,https://en.wikipedia.org/wiki/Malanje_Airport,
2945,FNME,medium_airport,Menongue Airport,-14.657600402832031,17.71980094909668,4469,AF,AO,AO-CCU,Menongue,yes,FNME,SPP,FNME,,,https://en.wikipedia.org/wiki/Menongue_Airport,
2946,FNMO,medium_airport,Welwitschia Mirabilis International Airport,-15.2612,12.1468,210,AF,AO,AO-NAM,Moçâmedes,yes,FNMO,MSZ,FNMO,,,https://en.wikipedia.org/wiki/Welwitschia_Mirabilis_Airport,"Moçâmedes, Namibe, Yuri Gagarin"
2947,FNNG,medium_airport,Negage Airport,-7.754509925842285,15.287699699401855,4105,AF,AO,AO-UIG,Negage,yes,FNNG,GXG,FNNG,,,https://en.wikipedia.org/wiki/Negage_Airport,
2948,FNPA,medium_airport,Porto Amboim Airport,-10.722,13.7655,16,AF,AO,AO-CUS,Port Amboim,no,FNPA,PBN,FNPA,,,https://en.wikipedia.org/wiki/Porto_Amboim_Airport,
2949,FNSA,medium_airport,Saurimo Airport,-9.68907,20.4319,3584,AF,AO,AO-LSU,Saurimo,no,FNSA,VHC,FNSA,,,https://en.wikipedia.org/wiki/Saurimo_Airport,
2950,FNSO,medium_airport,Soyo Airport,-6.141089916229248,12.371800422668457,15,AF,AO,AO-ZAI,Soyo,yes,FNSO,SZA,FNSO,,,https://en.wikipedia.org/wiki/Soyo_Airport,
2951,FNSU,medium_airport,Sumbe Airport,-11.1679,13.8475,36,AF,AO,AO-CUS,Sumbe,no,FNSU,NDD,FNSU,,,https://en.wikipedia.org/wiki/Sumbe_Airport,
2952,FNUB,medium_airport,Lubango Mukanka International Airport,-14.924839,13.576653,5778,AF,AO,AO-HUI,Lubango,yes,FNUB,SDD,FNUB,,,https://en.wikipedia.org/wiki/Lubango_Airport,
2953,FNUE,medium_airport,Luena Airport,-11.7681,19.897699,4360,AF,AO,AO-MOX,Luena,no,FNUE,LUO,FNUE,,,https://en.wikipedia.org/wiki/Luena_Airport,
2954,FNUG,medium_airport,Uige Airport,-7.60307,15.0278,2720,AF,AO,AO-UIG,Uige,no,FNUG,UGO,FNUG,,,https://en.wikipedia.org/wiki/U%C3%ADge_Airport,
2955,FNXA,medium_airport,Xangongo Airport,-16.755399703979492,14.965299606323242,3635,AF,AO,AO-CNN,Xangongo,no,FNXA,XGN,FNXA,,,https://en.wikipedia.org/wiki/Xangongo_Airport,
2957,FOGK,medium_airport,Koulamoutou Mabimbi Airport,-1.18461,12.4413,1070,AF,GA,GA-7,Koulamoutou,no,FOGK,KOU,FOGK,,,https://en.wikipedia.org/wiki/Koula_Moutou_Airport,"Koula Moutou, FO23, Koulamouton/Mabimbi"
2958,FOGM,medium_airport,Mouilla Ville Airport,-1.84514,11.0567,295,AF,GA,GA-4,Mouila,no,FOGM,MJL,FOGM,,,https://en.wikipedia.org/wiki/Mouila_Airport,
2959,FOGO,medium_airport,Oyem Airport,1.5431100130081177,11.581399917602539,2158,AF,GA,GA-9,Oyem,yes,FOGO,OYE,FOGO,,,https://en.wikipedia.org/wiki/Oyem_Airport,
2960,FOGQ,medium_airport,Okondja Airport,-0.665214,13.6731,1325,AF,GA,GA-2,Okondja,no,FOGQ,OKN,FOGQ,,,https://en.wikipedia.org/wiki/Okondja_Airport,
2961,FOGR,medium_airport,Lambarene Airport,-0.704389,10.2457,82,AF,GA,GA-3,Lambarene,no,FOGR,LBQ,FOGR,,,https://en.wikipedia.org/wiki/Lambar%C3%A9n%C3%A9_Airport,
2962,FOOB,medium_airport,Bitam Airport,2.07564,11.4932,1969,AF,GA,GA-9,Bitam,no,FOOB,BMM,FOOB,,,https://en.wikipedia.org/wiki/Bitam_Airport,
2963,FOOG,large_airport,Port Gentil International Airport,-0.711739,8.75438,13,AF,GA,GA-8,Port Gentil,yes,FOOG,POG,FOOG,,,https://en.wikipedia.org/wiki/Port-Gentil_International_Airport,
2964,FOOH,medium_airport,Omboue Hospital Airport,-1.57473,9.26269,33,AF,GA,GA-8,Omboue,no,FOOH,OMB,FOOH,,,https://en.wikipedia.org/wiki/Ombou%C3%A9_Hospital_Airport,
2965,FOOK,medium_airport,Makokou Airport,0.5792109966278076,12.890899658203125,1726,AF,GA,GA-6,Makokou,yes,FOOK,MKU,FOOK,,,https://en.wikipedia.org/wiki/Makokou_Airport,
2966,FOOL,large_airport,Libreville Leon M'ba International Airport,0.458951,9.41214,39,AF,GA,GA-1,Libreville,yes,FOOL,LBV,FOOL,,https://www.adlgabon.com,https://en.wikipedia.org/wiki/Libreville_International_Airport,
2967,FOON,large_airport,M'Vengue El Hadj Omar Bongo Ondimba International Airport,-1.65616,13.438,1450,AF,GA,GA-2,Franceville,yes,FOON,MVB,FOON,,,https://en.wikipedia.org/wiki/M'Vengue_El_Hadj_Omar_Bongo_Ondimba_International_Airport,
2968,FPPR,medium_airport,Principe Airport,1.661155,7.411081,591,AF,ST,ST-P,São Tomé & Príncipe,yes,FPPR,PCP,FPPR,,,https://en.wikipedia.org/wiki/Pr%C3%ADncipe_Airport,
2969,FPST,large_airport,São Tomé International Airport,0.378175,6.71215,33,AF,ST,ST-01,São Tomé,yes,FPST,TMS,FPST,,,https://en.wikipedia.org/wiki/S%C3%A3o_Tom%C3%A9_International_Airport,
2970,FQBR,large_airport,Beira International Airport,-19.7964,34.9076,33,AF,MZ,MZ-S,Beira,yes,FQBR,BEW,FQBR,,,https://en.wikipedia.org/wiki/Beira_Airport,
2971,FQCH,medium_airport,Chimoio Airport,-19.15130043029785,33.42900085449219,2287,AF,MZ,MZ-B,Chimoio,yes,FQCH,VPY,FQCH,,,https://en.wikipedia.org/wiki/Chimoio_Airport,
2972,FQIN,medium_airport,Inhambane Airport,-23.8764,35.408501,30,AF,MZ,MZ-I,Inhambane,yes,FQIN,INH,FQIN,,,https://en.wikipedia.org/wiki/Inhambane_Airport,
2973,FQLC,medium_airport,Lichinga Airport,-13.274,35.2663,4505,AF,MZ,MZ-A,Lichinga,yes,FQLC,VXC,FQLC,,,https://en.wikipedia.org/wiki/Lichinga_Airport,
2975,FQMA,large_airport,Maputo Airport,-25.920799,32.572601,145,AF,MZ,MZ-MPM,Maputo,yes,FQMA,MPM,FQMA,,,https://en.wikipedia.org/wiki/Maputo_International_Airport,
2976,FQMD,medium_airport,Mueda Airport,-11.6729,39.563099,2789,AF,MZ,MZ-P,Mueda,no,FQMD,MUD,FQMD,,,https://en.wikipedia.org/wiki/Mueda_Airport,
2977,FQMP,medium_airport,Mocímboa da Praia Airport,-11.3618,40.3549,89,AF,MZ,MZ-P,Mocímboa da Praia,no,FQMP,MZB,FQMP,,,https://en.wikipedia.org/wiki/Moc%C3%ADmboa_da_Praia_Airport,
2979,FQNC,medium_airport,Nacala International Airport,-14.4882,40.7122,410,AF,MZ,MZ-N,Nacala,yes,FQNC,MNC,FQNC,,,https://en.wikipedia.org/wiki/Nacala_Airport,
2980,FQNP,large_airport,Nampula Airport,-15.1056,39.281799,1444,AF,MZ,MZ-N,Nampula,yes,FQNP,APL,FQNP,,,https://en.wikipedia.org/wiki/Nampula_Airport,
2981,FQPB,medium_airport,Pemba Airport,-12.993302,40.524867,331,AF,MZ,MZ-P,Pemba,yes,FQPB,POL,FQPB,,,https://en.wikipedia.org/wiki/Pemba_Airport,Porto Amelia
2982,FQQL,medium_airport,Quelimane Airport,-17.855499267578125,36.86909866333008,36,AF,MZ,MZ-Q,Quelimane,yes,FQQL,UEL,FQQL,,,https://en.wikipedia.org/wiki/Quelimane_Airport,
2984,FQTT,large_airport,Tete Airport,-16.104799,33.640202,525,AF,MZ,MZ-T,Tete,yes,FQTT,TET,FQTT,,,https://en.wikipedia.org/wiki/Chingozi_Airport,"Chingozi Airport, Matundo Airport"
2986,FQVL,medium_airport,Vilankulo Airport,-22.018400192260742,35.31330108642578,46,AF,MZ,MZ-I,Vilanculo,yes,FQVL,VNX,FQVL,,,https://en.wikipedia.org/wiki/Vilankulo_Airport,Vilanculos Airport
32579,FQXA,small_airport,Xai-Xai Chongoene Airport,-24.892909,33.753024,291,AF,MZ,MZ-G,Xai-Xai,yes,FQXA,VJB,FQXA,,,https://en.wikipedia.org/wiki/Xai-Xai_Chongoene_Airport,
2993,FSIA,large_airport,Seychelles International Airport,-4.67434,55.521801,10,AF,SC,SC-20,Victoria,yes,FSIA,SEZ,FSIA,,https://seychellesairports.sc/,https://en.wikipedia.org/wiki/Seychelles_International_Airport,"Aéroport de la Pointe Larue, Point La Rue, Point Larue, Mahé Island"
2994,FSPP,medium_airport,Praslin Island Airport,-4.319256,55.691561,10,AF,SC,SC-14,Praslin Island,yes,FSPP,PRI,FSPP,,,https://en.wikipedia.org/wiki/Praslin_Island_Airport,
2996,FTTC,medium_airport,Abeche Airport,13.847,20.844299,1788,AF,TD,TD-OD,Abeche,yes,FTTC,AEH,FTTC,,,https://en.wikipedia.org/wiki/Ab%C3%A9ch%C3%A9_Airport,
2997,FTTD,medium_airport,Moundou Airport,8.628503,16.074241,1407,AF,TD,TD-LO,Moundou,no,FTTD,MQQ,FTTD,,,https://en.wikipedia.org/wiki/Moundou_Airport,
2998,FTTJ,large_airport,N'Djamena International Airport,12.1337,15.034,968,AF,TD,TD-ND,N'Djamena,yes,FTTJ,NDJ,FTTJ,,,https://en.wikipedia.org/wiki/N'Djamena_International_Airport,Ndjamena Hassan Djamous
2999,FTTY,medium_airport,Faya-Largeau Airport,17.917101,19.111099,771,AF,TD,TD-BO,Faya-Largeau,no,FTTY,FYT,FTTY,,,https://en.wikipedia.org/wiki/Faya-Largeau_Airport,
3000,FVBU,large_airport,Joshua Mqabuko Nkomo International Airport,-20.016284,28.622897,4359,AF,ZW,ZW-BU,Bulawayo,yes,FVJN,BUQ,FVJN,,https://www.acz.co.zw/airports/tour/joshua-mqabuko-nkomo-international-airport,https://en.wikipedia.org/wiki/Joshua_Mqabuko_Nkomo_International_Airport,FVBU
3003,FVCZ,medium_airport,Buffalo Range Airport,-21.008101,31.5786,1421,AF,ZW,ZW-MV,Chiredzi,no,FVCZ,BFO,FVCZ,,https://www.caaz.co.zw/buffalo-range-airport,https://en.wikipedia.org/wiki/Buffalo_Range_Airport,
3004,FVFA,large_airport,Victoria Falls International Airport,-18.097437,25.836867,3490,AF,ZW,ZW-MN,Victoria Falls,yes,FVFA,VFA,FVFA,,https://www.acz.co.zw/airports/tour/victoria-falls-international-airport,https://en.wikipedia.org/wiki/Victoria_Falls_Airport,
3005,FVHA,large_airport,Robert Gabriel Mugabe International Airport,-17.931801,31.0928,4887,AF,ZW,ZW-HA,Harare,yes,,HRE,FVRG,,,https://en.wikipedia.org/wiki/Harare_International_Airport,"FVHA,Harare"
3006,FVKB,medium_airport,Kariba Airport,-16.5198,28.885,1706,AF,ZW,ZW-MW,Kariba,yes,FVKB,KAB,FVKB,,https://www.caaz.co.zw/kariba-airport,https://en.wikipedia.org/wiki/Kariba_Airport,
3010,FVMV,medium_airport,Masvingo International Airport,-20.0553,30.8591,3595,AF,ZW,ZW-MV,Masvingo,no,FVMV,MVZ,FVMV,,,https://en.wikipedia.org/wiki/Masvingo_Airport,
3013,FVTL,medium_airport,Josiah Tungamirai Air Force Base,-19.436718,29.861945,4680,AF,ZW,ZW-MI,Gweru,no,FVTL,GWE,FVTL,,,https://en.wikipedia.org/wiki/Josiah_Tungamirai_Air_Force_Base,Thornhill
3014,FVWN,medium_airport,Hwange National Park Airport,-18.6299,27.021,3543,AF,ZW,ZW-MN,Gwayi River Farms,no,FVWN,HWN,FVWN,,,https://en.wikipedia.org/wiki/Hwange_National_Park_Airport,
3015,FWCL,large_airport,Chileka International Airport,-15.677189,34.972319,2555,AF,MW,MW-BL,Blantyre,yes,FWCL,BLZ,FWCL,,,https://en.wikipedia.org/wiki/Chileka_International_Airport,
30602,FWDW,medium_airport,Dwangwa Airport,-12.517527,34.131877,1605,AF,MW,MW-NK,Dwangwa,no,FWDW,DWA,FWDW,,,https://en.wikipedia.org/wiki/Dwanga_Airport,
3016,FWKA,medium_airport,Karonga Airport,-9.953571,33.893264,1765,AF,MW,MW-KR,Karonga,no,FWKA,KGJ,FWKA,,,https://en.wikipedia.org/wiki/Karonga_Airport,
3018,FWKI,large_airport,Kamuzu International Airport,-13.7894,33.780998,4035,AF,MW,MW-LI,Lumbadzi,yes,FWKI,LLW,FWKI,,,https://en.wikipedia.org/wiki/Kamuzu_International_Airport,"FWLI, Lilongwe International"
3020,FWUU,medium_airport,Mzuzu Airport,-11.4447,34.011799,4115,AF,MW,MW-MZ,Mzuzu,no,FWUU,ZZU,FWUU,,,https://en.wikipedia.org/wiki/Mzuzu_Airport,
3022,FXMM,large_airport,Moshoeshoe I International Airport,-29.456277,27.554456,5348,AF,LS,LS-A,Maseru(Mazenod),yes,FXMM,MSU,FXMM,,https://www.rsl.org.ls/node/197,https://en.wikipedia.org/wiki/Moshoeshoe_I_International_Airport,Mazenod
3024,FYAR,medium_airport,Arandis Airport,-22.461875,14.979322,1905,AF,NA,NA-ER,Arandis,no,FYAR,ADI,FYAR,,,https://en.wikipedia.org/wiki/Arandis_Airport,
3026,FYGF,medium_airport,Grootfontein Airport,-19.6022,18.1227,4636,AF,NA,NA-OD,Grootfontein,no,FYGF,GFY,FYGF,,,https://en.wikipedia.org/wiki/Grootfontein_Air_Force_Base,
312717,FYHI,small_airport,Halali Airport,-19.0285,16.4585,3639,AF,NA,NA-OT,Halali,yes,FYHI,HAL,FYHI,,,https://en.wikipedia.org/wiki/Halali_Airport,
3027,FYKM,medium_airport,Katima Mulilo Airport,-17.634258,24.176688,3144,AF,NA,NA-CA,Mpacha,yes,FYKM,MPA,FYKM,,,https://en.wikipedia.org/wiki/Katima_Mulilo_Airport,FYMP
3028,FYKT,medium_airport,Keetmanshoop Airport,-26.539801,18.111401,3506,AF,NA,NA-KA,Keetmanshoop,no,FYKT,KMP,FYKT,,,https://en.wikipedia.org/wiki/Keetmanshoop_Airport,
3029,FYLZ,medium_airport,Luderitz Airport,-26.687400817871094,15.242899894714355,457,AF,NA,NA-KA,Luderitz,yes,FYLZ,LUD,FYLZ,,,https://en.wikipedia.org/wiki/L%C3%BCderitz_Airport,
3031,FYOA,medium_airport,Ondangwa Airport,-17.878201,15.9526,3599,AF,NA,NA-ON,Ondangwa,yes,FYOA,OND,FYOA,,,https://en.wikipedia.org/wiki/Ondangwa_Airport,
3032,FYOG,medium_airport,Oranjemund Airport,-28.585318,16.44638,14,AF,NA,NA-KA,Oranjemund,yes,FYOG,OMD,FYOG,,,https://en.wikipedia.org/wiki/Oranjemund_Airport,
3035,FYRU,medium_airport,Rundu Airport,-17.956499,19.7194,3627,AF,NA,NA-KE,Rundu,yes,FYRU,NDU,FYRU,,,"http://ourairports.com/airports/FYRU/#lat=-17.956499099731445,lon=19.71940040588379,zoom=13,type=Satellite,airport=FYRU",
3036,FYTM,medium_airport,Tsumeb Airport,-19.262079,17.732509,4353,AF,NA,NA-OT,Tsumeb,no,FYTM,TSB,FYTM,,,https://en.wikipedia.org/wiki/Tsumeb_Airport,
3037,FYWB,large_airport,Walvis Bay International Airport,-22.979332,14.647102,299,AF,NA,NA-ER,Walvis Bay(Rooikop),yes,FYWB,WVB,FYWB,,https://www.airports.com.na/airports/overview/44/,https://en.wikipedia.org/wiki/Walvis_Bay_Airport,SAAFB Rooikop
3038,FYWE,medium_airport,Eros Airport,-22.60492,17.079002,5575,AF,NA,NA-KH,Windhoek,yes,FYWE,ERS,FYWE,,,https://en.wikipedia.org/wiki/Eros_Airport,
3039,FYWH,large_airport,Hosea Kutako International Airport,-22.4799,17.4709,5640,AF,NA,NA-KH,Windhoek,yes,FYWH,WDH,FYWH,,http://airports.com.na/,https://en.wikipedia.org/wiki/Windhoek_Hosea_Kutako_International_Airport,J.G. Strijdom Airport
3040,FZAA,large_airport,Ndjili International Airport,-4.38575,15.4446,1027,AF,CD,CD-KN,Kinshasa,yes,FZAA,FIH,FZAA,,,https://en.wikipedia.org/wiki/N%27djili_Airport,
3041,FZAB,medium_airport,Ndolo Airport,-4.32666015625,15.327500343323,915,AF,CD,CD-KN,N'dolo,no,FZAB,NLO,FZAB,,,https://en.wikipedia.org/wiki/N%27Dolo_Airport,N'Dolo Airport
31679,FZBA,small_airport,Inongo Airport,-1.94722,18.285801,1040,AF,CD,CD-MN,Inongo,yes,FZBA,INO,FZBA,,,https://en.wikipedia.org/wiki/Inongo_Airport,
3044,FZBO,medium_airport,Bandundu Airport,-3.31132,17.381701,1063,AF,CD,CD-KL,Bandundu,yes,FZBO,FDU,FZBO,,,https://en.wikipedia.org/wiki/Bandundu_Airport,
3045,FZCA,medium_airport,Kikwit Airport,-5.03577,18.785601,1572,AF,CD,CD-KL,Kikwit,yes,FZCA,KKW,FZCA,,,https://en.wikipedia.org/wiki/Kikwit_Airport,
3046,FZEA,medium_airport,Mbandaka Airport,0.0226000007242,18.2887001038,1040,AF,CD,CD-EQ,Mbandaka,yes,FZEA,MDK,FZEA,,,https://en.wikipedia.org/wiki/Mbandaka_Airport,
3047,FZFD,medium_airport,Gbadolite Airport,4.252745,20.975271,1509,AF,CD,CD-NU,Gbadolite,yes,FZFD,BDT,FZFD,,,https://en.wikipedia.org/wiki/Gbadolite_Airport,Moanda
3048,FZFK,medium_airport,Gemena Airport,3.23537,19.771299,1378,AF,CD,CD-SU,Gemena,yes,FZFK,GMA,FZFK,,,https://en.wikipedia.org/wiki/Gemena_Airport,
3050,FZGA,medium_airport,Lisala Airport,2.17066,21.496901,1509,AF,CD,CD-MO,Lisala,no,FZGA,LIQ,FZGA,,,https://en.wikipedia.org/wiki/Lisala_Airport,
30779,FZGN,small_airport,Boende Airport,-0.286652,20.883551,1168,AF,CD,CD-TU,Boende,yes,FZGN,BNB,FZGN,,,https://en.wikipedia.org/wiki/Boende_Airport,
3052,FZIC,large_airport,Bangoka International Airport,0.481639,25.337999,1417,AF,CD,CD-TO,Kisangani,yes,FZIC,FKI,FZIC,,,https://en.wikipedia.org/wiki/Bangoka_International_Airport,
3053,FZJH,medium_airport,Matari Airport,2.82761,27.588301,2438,AF,CD,CD-HU,Isiro,yes,FZJH,IRP,FZJH,,,https://en.wikipedia.org/wiki/Matari_Airport,
3054,FZKA,medium_airport,Bunia Airport,1.565743,30.220685,4045,AF,CD,CD-IT,Bunia,yes,FZKA,BUX,FZKA,,,https://en.wikipedia.org/wiki/Bunia_Airport,
3055,FZKJ,medium_airport,Buta Zega Airport,2.818058,24.793997,1378,AF,CD,CD-BU,Buta,no,FZKJ,BZU,FZKJ,,,https://en.wikipedia.org/wiki/Buta_Zega_Airport,
3056,FZMA,medium_airport,Bukavu Kavumu Airport,-2.30898,28.8088,5643,AF,CD,CD-SK,Kamakombe,no,FZMA,BKY,FZMA,,,https://en.wikipedia.org/wiki/Kavumu_Airport,
3057,FZNA,large_airport,Goma International Airport,-1.666758,29.238037,5089,AF,CD,CD-NK,Goma,yes,FZNA,GOM,FZNA,,,https://en.wikipedia.org/wiki/Goma_International_Airport,
3058,FZOA,medium_airport,Kindu Airport,-2.91917991638,25.915399551399997,1630,AF,CD,CD-MA,Kindu,yes,FZOA,KND,FZOA,,,https://en.wikipedia.org/wiki/Kindu_Airport,
3059,FZQA,large_airport,Lubumbashi International Airport,-11.591494,27.530753,4295,AF,CD,CD-HK,Lubumbashi,yes,FZQA,FBM,FZQA,,http://lubumbashiairport.com/,https://en.wikipedia.org/wiki/Lubumbashi_International_Airport,Luano Airport
3060,FZQM,medium_airport,Kolwezi Airport,-10.7659,25.505699,5007,AF,CD,CD-LU,Kolwezi,yes,FZQM,KWZ,FZQM,,,https://en.wikipedia.org/wiki/Kolwezi_Airport,
3061,FZRF,medium_airport,Kalemie Airport,-5.87556,29.25,2569,AF,CD,CD-TA,Kalemie,yes,FZRF,FMI,FZRF,,,https://en.wikipedia.org/wiki/Kalemie_Airport,
31455,FZSB,small_airport,Kamina City Airport,-8.728878,24.991407,3475,AF,CD,CD-HL,Kamina,yes,FZSB,KMN,FZSB,,,https://en.wikipedia.org/wiki/Kamina_Airport,Kamina Ville Airport
3063,FZUA,medium_airport,Kananga Airport,-5.90005,22.4692,2139,AF,CD,CD-KC,Kananga,yes,FZUA,KGA,FZUA,,,https://en.wikipedia.org/wiki/Kananga_Airport,
32156,FZVS,small_airport,Ilebo Airport,-4.329919,20.590124,1450,AF,CD,CD-KS,Ilebo,yes,FZVS,PFR,FZVS,,,https://en.wikipedia.org/wiki/Ilebo_Airport,
3064,FZWA,medium_airport,Mbuji Mayi Airport,-6.121240139010001,23.569000244099996,2221,AF,CD,CD-KE,Mbuji Mayi,yes,FZWA,MJM,FZWA,,,https://en.wikipedia.org/wiki/Mbuji_Mayi_Airport,
35322,GA-GAX,small_airport,Gamba Airport,-2.785278,10.047222,30,AF,GA,GA-8,Gamba,yes,FOGX,GAX,FOGX,,,https://en.wikipedia.org/wiki/Gamba_Airport,
3066,GABS,large_airport,Modibo Keita International Airport,12.5335,-7.94994,1247,AF,ML,ML-2,Bamako,yes,GABS,BKO,GABS,,,https://en.wikipedia.org/wiki/Bamako%E2%80%93S%C3%A9nou_International_Airport,Senou Airport
3067,GAGO,medium_airport,Gao International Airport,16.248466,-0.005389,870,AF,ML,ML-7,Gao,yes,GAGO,GAQ,GAGO,,,https://en.wikipedia.org/wiki/Gao_International_Airport,Korogoussou
3068,GAKY,medium_airport,Kayes Dag Dag Airport,14.482521,-11.399335,164,AF,ML,ML-1,Kayes,yes,GAKD,KYS,GAKD,,,https://en.wikipedia.org/wiki/Kayes_Dag-Dag_Airport,
3069,GAMB,medium_airport,Mopti Airport,14.5128,-4.07956,906,AF,ML,ML-5,Sévaré,yes,GAMB,MZI,GAMB,,,https://en.wikipedia.org/wiki/Mopti_Airport,"Barbe Airport, Ambodédjo Airport"
3071,GATB,large_airport,Tombouktou Airport,16.730499,-3.00758,863,AF,ML,ML-7,Timbuktu,yes,GATB,TOM,GATB,,,https://en.wikipedia.org/wiki/Timbuktu_Airport,"Timbuctoo Airport, Tombouctou Airport, Tumbutu Airport, Tombouktou Airport"
31199,GB-FOA,small_airport,Foula Airfield,60.121725,-2.053202,150,EU,GB,GB-SCT,Foula,yes,,FOA,,,,https://en.wikipedia.org/wiki/Foula_Airfield,"EGFO, EG42"
